case_id,method,method_key,Precision,Recall,F1,AUC_PR,NDCG15,NDCG25,matching_policy,legacy_semantic_matches,source_findings_relative_path
Mixed_medium_14,DistMult,DistMult,0.7428571428571429,0.9629629629629629,0.8387096774193549,0.8075091177935467,0.5980216436752053,0.6868624059544872,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/DistMult_Analysis/findings.json
Mixed_medium_14,NOTEARS,NOTEARS,0.7714285714285715,1.0,0.870967741935484,0.6475457464242432,0.5278619924580956,0.707276263180447,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/NOTEARS_Analysis/findings.json
Mixed_medium_14,GES,GES,0.7714285714285715,1.0,0.870967741935484,0.9161466350007076,0.5866859649815199,0.5866859649815199,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/GES_Analysis/findings.json
Mixed_medium_14,GOLEM,GOLEM,0.7714285714285715,1.0,0.870967741935484,0.8072406789946349,0.7906359320809583,0.8910947769258578,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/GOLEM_Analysis/findings.json
Mixed_medium_14,PC-VGAE,PCVGAE,1.0,1.0,1.0,0.9978429605384859,0.5611312828790518,0.8147593414182548,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/PCVGAE_Analysis/1_Final_Results/pc_pcvgae_audit/final_aggregated_uncertainty_map.json
Mixed_medium_14,PC-GATE,PCGATE,0.9642857142857143,1.0,0.9818181818181818,1.0,0.599256450599498,0.8188524188647612,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_14/PCGATE_Analysis/1_Final_Results/pc_pcgate_audit/final_aggregated_uncertainty_map.json
Mixed_medium_15,CommonNeighbors,CommonNeighbors,0.6285714285714286,0.9565217391304348,0.7586206896551724,0.9172385773220811,0.9277638399499974,0.9277638399499974,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/CommonNeighbors_Analysis/findings.json
Mixed_medium_15,Peter-Clark,Peter-Clark,0.6,0.9130434782608695,0.7241379310344828,0.7442945579640032,0.6328523243570775,0.7680987240497511,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/Peter-Clark_Analysis/findings.json
Mixed_medium_15,GAT,GAT,0.6285714285714286,0.9565217391304348,0.7586206896551724,0.8889539579457889,0.7883255995066245,0.8376798188601069,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/GAT_Analysis/findings.json
Mixed_medium_15,CDHC,CDHC,0.2857142857142857,0.43478260869565216,0.3448275862068965,0.40769439799331103,0.9138235878773888,0.9138235878773888,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/CDHC_Analysis/findings.json
Mixed_medium_15,IF-PDAG,IF-PDAG,0.42857142857142855,0.6521739130434783,0.5172413793103448,0.6521739130434783,1.0,1.0,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/IF-PDAG_Analysis/findings.json
Mixed_medium_15,VGAE,VGAE,0.5142857142857142,0.782608695652174,0.6206896551724138,0.6144620700243834,0.6518209272080784,0.798459104313047,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/VGAE_Analysis/findings.json
Mixed_medium_15,GATE,GATE,0.6285714285714286,0.9565217391304348,0.7586206896551724,0.8463433811000807,0.636505648314415,0.8080526699202555,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/GATE_Analysis/findings.json
Mixed_medium_15,DistMult,DistMult,0.6285714285714286,0.9565217391304348,0.7586206896551724,0.9078981537717223,0.8390530993696534,0.8887809071462784,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/DistMult_Analysis/findings.json
Mixed_medium_15,NOTEARS,NOTEARS,0.6571428571428571,1.0,0.7931034482758621,0.6671990139716784,0.5914360016571328,0.7936770026853129,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/NOTEARS_Analysis/findings.json
Mixed_medium_15,GES,GES,0.6,0.9130434782608695,0.7241379310344828,0.629730045596738,0.43800420501751575,0.5310544415446196,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/GES_Analysis/findings.json
Mixed_medium_15,GOLEM,GOLEM,0.6571428571428571,1.0,0.7931034482758621,0.782906310077897,0.76978372274651,0.8178227981890219,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/GOLEM_Analysis/findings.json
Mixed_medium_15,PC-VGAE,PCVGAE,0.84,0.9130434782608695,0.8749999999999999,0.8656144493750074,0.6607704767057152,0.851273486427163,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/PCVGAE_Analysis/1_Final_Results/pc_pcvgae_audit/final_aggregated_uncertainty_map.json
Mixed_medium_15,PC-GATE,PCGATE,0.84,0.9130434782608695,0.8749999999999999,0.8656144493750074,0.6607704767057152,0.851273486427163,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_15/PCGATE_Analysis/1_Final_Results/pc_pcgate_audit/final_aggregated_uncertainty_map.json
Mixed_medium_16,CommonNeighbors,CommonNeighbors,0.5428571428571428,0.95,0.6909090909090908,0.5802836542505276,0.6717843108864203,0.7558420667818209,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/CommonNeighbors_Analysis/findings.json
Mixed_medium_16,Peter-Clark,Peter-Clark,0.45714285714285713,0.8,0.5818181818181818,0.4488315281317075,0.4070406221308565,0.5576345936096975,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/Peter-Clark_Analysis/findings.json
Mixed_medium_16,GAT,GAT,0.5714285714285714,1.0,0.7272727272727273,0.796178960444882,0.7521956845014366,0.8807666098995451,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/GAT_Analysis/findings.json
Mixed_medium_16,CDHC,CDHC,0.2571428571428571,0.45,0.32727272727272727,0.31566393750000005,0.6508205185601091,0.7506577155380005,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/CDHC_Analysis/findings.json
Mixed_medium_16,IF-PDAG,IF-PDAG,0.37142857142857144,0.65,0.4727272727272728,0.6378125,0.9493885684853096,0.9493885684853096,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/IF-PDAG_Analysis/findings.json
Mixed_medium_16,VGAE,VGAE,0.37142857142857144,0.65,0.4727272727272728,0.5570074072400335,0.6881032136063744,0.6881032136063744,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/VGAE_Analysis/findings.json
Mixed_medium_16,GATE,GATE,0.5428571428571428,0.95,0.6909090909090908,0.6520822592625682,0.6241719753532103,0.7775965116835277,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/GATE_Analysis/findings.json
Mixed_medium_16,DistMult,DistMult,0.4857142857142857,0.85,0.6181818181818183,0.8013116753674867,0.8000715730078202,0.91045652947228,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/DistMult_Analysis/findings.json
Mixed_medium_16,NOTEARS,NOTEARS,0.5142857142857142,0.9,0.6545454545454545,0.4306310308489091,0.48232655031135485,0.6107891715080218,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/NOTEARS_Analysis/findings.json
Mixed_medium_16,GES,GES,0.5142857142857142,0.9,0.6545454545454545,0.5305214653585149,0.4493376951355722,0.5963108437100818,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/GES_Analysis/findings.json
Mixed_medium_16,GOLEM,GOLEM,0.45714285714285713,0.8,0.5818181818181818,0.5022608634550312,0.7756218836899372,0.7756218836899372,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/GOLEM_Analysis/findings.json
Mixed_medium_16,PC-VGAE,PCVGAE,0.6428571428571429,0.9,0.75,0.8491711324263093,0.6938292401455828,0.8518735834341503,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/PCVGAE_Analysis/1_Final_Results/pc_pcvgae_audit/final_aggregated_uncertainty_map.json
Mixed_medium_16,PC-GATE,PCGATE,0.6666666666666666,0.9,0.7659574468085106,0.8521713158037376,0.6938292401455828,0.8532882403213692,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_16/PCGATE_Analysis/1_Final_Results/pc_pcgate_audit/final_aggregated_uncertainty_map.json
Mixed_medium_17,CommonNeighbors,CommonNeighbors,0.6285714285714286,0.9565217391304348,0.7586206896551724,0.7808627951343236,0.7587218367260705,0.8811694240293518,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_17/CommonNeighbors_Analysis/findings.json
Mixed_medium_17,Peter-Clark,Peter-Clark,0.7727272727272727,0.7391304347826086,0.7555555555555555,0.7033166777251328,0.6339466570039808,0.8311990540469396,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_17/Peter-Clark_Analysis/findings.json
Mixed_medium_17,GAT,GAT,0.5714285714285714,0.8695652173913043,0.689655172413793,0.6595993828362423,0.608611303868484,0.7391541407269238,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_17/GAT_Analysis/findings.json
Mixed_medium_17,CDHC,CDHC,0.3142857142857143,0.4782608695652174,0.3793103448275862,0.273246437947161,0.7475536811696472,0.7988181243090438,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_17/CDHC_Analysis/findings.json
Mixed_medium_17,IF-PDAG,IF-PDAG,0.5428571428571428,0.8260869565217391,0.6551724137931034,0.6194515773398489,0.5799806286604705,0.7152481969117406,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_17/IF-PDAG_Analysis/findings.json
Mixed_medium_17,VGAE,VGAE,0.5714285714285714,0.8695652173913043,0.689655172413793,0.8365107117493884,0.795939951490774,0.8503243707254514,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_17/VGAE_Analysis/findings.json
Mixed_medium_17,GATE,GATE,0.6285714285714286,0.9565217391304348,0.7586206896551724,0.9036119617334505,0.7817845752000367,0.8274676241175477,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_17/GATE_Analysis/findings.json
Mixed_medium_17,DistMult,DistMult,0.5714285714285714,0.8695652173913043,0.689655172413793,0.8208278167104243,0.8488587141018588,0.9409528678383166,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_17/DistMult_Analysis/findings.json
Mixed_medium_17,NOTEARS,NOTEARS,0.4857142857142857,0.7391304347826086,0.5862068965517241,0.557273270087909,0.6916912163923965,0.782305974470248,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_17/NOTEARS_Analysis/findings.json
Mixed_medium_17,GES,GES,0.65625,0.9130434782608695,0.7636363636363634,0.7828481201303018,0.5016616182050428,0.6963961900284845,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_17/GES_Analysis/findings.json
Mixed_medium_17,GOLEM,GOLEM,0.4857142857142857,0.7391304347826086,0.5862068965517241,0.6347071715403493,0.6496687878830768,0.839093690715625,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_17/GOLEM_Analysis/findings.json
Mixed_medium_17,PC-VGAE,PCVGAE,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8046835532088463,0.7069982221844751,0.8160725880114498,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_17/PCVGAE_Analysis/1_Final_Results/pc_pcvgae_audit/final_aggregated_uncertainty_map.json
Mixed_medium_17,PC-GATE,PCGATE,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.8004159531589409,0.7069982221844751,0.8168779538357324,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_17/PCGATE_Analysis/1_Final_Results/pc_pcgate_audit/final_aggregated_uncertainty_map.json
Mixed_medium_18,CommonNeighbors,CommonNeighbors,0.6571428571428571,0.8214285714285714,0.73015873015873,0.5324152493535584,0.5208430682023317,0.7066502888851993,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_18/CommonNeighbors_Analysis/findings.json
Mixed_medium_18,Peter-Clark,Peter-Clark,0.7714285714285715,0.9642857142857143,0.8571428571428572,0.7872195700809056,0.5184053125477135,0.7611352083967786,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_18/Peter-Clark_Analysis/findings.json
Mixed_medium_18,GAT,GAT,0.7428571428571429,0.9285714285714286,0.8253968253968255,0.8072355265775065,0.6568151292724471,0.7456785861118849,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_18/GAT_Analysis/findings.json
Mixed_medium_18,CDHC,CDHC,0.3142857142857143,0.39285714285714285,0.34920634920634924,0.26472050877463055,0.7618870795651184,0.7618870795651184,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_18/CDHC_Analysis/findings.json
Mixed_medium_18,IF-PDAG,IF-PDAG,0.37142857142857144,0.4642857142857143,0.41269841269841273,0.412331308993169,0.809537348880878,0.8908721942692976,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_18/IF-PDAG_Analysis/findings.json
Mixed_medium_18,VGAE,VGAE,0.7428571428571429,0.9285714285714286,0.8253968253968255,0.8613836487703533,0.6393758657318417,0.855729595931422,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_18/VGAE_Analysis/findings.json
Mixed_medium_18,GATE,GATE,0.6571428571428571,0.8214285714285714,0.73015873015873,0.7782584983522749,0.6700112844791702,0.825022637318411,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_18/GATE_Analysis/findings.json
Mixed_medium_18,DistMult,DistMult,0.6571428571428571,0.8214285714285714,0.73015873015873,0.7093517271748411,0.7499213145506357,0.7970103954648902,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_18/DistMult_Analysis/findings.json
Mixed_medium_18,NOTEARS,NOTEARS,0.7714285714285715,0.9642857142857143,0.8571428571428572,0.8027167224349592,0.5595204140809765,0.6455573796345531,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_18/NOTEARS_Analysis/findings.json
Mixed_medium_18,GES,GES,0.7714285714285715,0.9642857142857143,0.8571428571428572,0.8459256357017462,0.4693585669305307,0.6934367992809755,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_18/GES_Analysis/findings.json
Mixed_medium_18,GOLEM,GOLEM,0.7714285714285715,0.9642857142857143,0.8571428571428572,0.8835959772028805,0.6545142174519367,0.744154646605905,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_18/GOLEM_Analysis/findings.json
Mixed_medium_18,PC-VGAE,PCVGAE,0.7692307692307693,0.7142857142857143,0.7407407407407408,0.7142857142857143,0.8880802529600056,0.8880802529600056,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_18/PCVGAE_Analysis/1_Final_Results/pc_pcvgae_audit/final_aggregated_uncertainty_map.json
Mixed_medium_18,PC-GATE,PCGATE,1,0.8928571428571429,0.9433962264150945,0.8700849029717386,0.7593935380614475,0.8657382380876285,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_18/PCGATE_Analysis/1_Final_Results/pc_pcgate_audit/final_aggregated_uncertainty_map.json
Mixed_medium_19,CommonNeighbors,CommonNeighbors,0.6571428571428571,0.8214285714285714,0.73015873015873,0.6258901209997557,0.6175338569012658,0.8887734715119907,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_19/CommonNeighbors_Analysis/findings.json
Mixed_medium_19,Peter-Clark,Peter-Clark,0.6285714285714286,0.7857142857142857,0.6984126984126985,0.6889378362648398,0.6638033118768603,0.7498618805957886,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_19/Peter-Clark_Analysis/findings.json
Mixed_medium_19,GAT,GAT,0.5714285714285714,0.7142857142857143,0.634920634920635,0.6563061930581429,0.764167593374866,0.8141726064180798,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_19/GAT_Analysis/findings.json
Mixed_medium_19,CDHC,CDHC,0.2857142857142857,0.35714285714285715,0.3174603174603175,0.29759891983016984,0.8650858456670527,0.8650858456670527,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_19/CDHC_Analysis/findings.json
Mixed_medium_19,IF-PDAG,IF-PDAG,0.42857142857142855,0.5357142857142857,0.47619047619047616,0.5178225806451613,0.8687949224876581,0.8687949224876581,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_19/IF-PDAG_Analysis/findings.json
Mixed_medium_19,VGAE,VGAE,0.5714285714285714,0.7142857142857143,0.634920634920635,0.6598066947806402,0.6846586960240143,0.8846613220911176,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_19/VGAE_Analysis/findings.json
Mixed_medium_19,GATE,GATE,0.5428571428571428,0.6785714285714286,0.603174603174603,0.6214450932828771,0.7273470426505795,0.7800545555166047,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_19/GATE_Analysis/findings.json
Mixed_medium_19,DistMult,DistMult,0.4,0.5,0.4444444444444445,0.3145866302430422,0.4696119527725691,0.6397753302273441,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_19/DistMult_Analysis/findings.json
Mixed_medium_19,NOTEARS,NOTEARS,0.7142857142857143,0.8928571428571429,0.7936507936507937,0.5148076841810552,0.45340924779104946,0.5909753507450092,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_19/NOTEARS_Analysis/findings.json
Mixed_medium_19,GES,GES,0.6285714285714286,0.7857142857142857,0.6984126984126985,0.6347769937607571,0.5090606526565716,0.6630376217052073,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_19/GES_Analysis/findings.json
Mixed_medium_19,GOLEM,GOLEM,0.6571428571428571,0.8214285714285714,0.73015873015873,0.6215326480003512,0.727329844310522,0.8733415492968014,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_19/GOLEM_Analysis/findings.json
Mixed_medium_19,PC-VGAE,PCVGAE,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.7842122976112219,0.7885592597294638,0.8470846903276443,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_19/PCVGAE_Analysis/1_Final_Results/pc_pcvgae_audit/final_aggregated_uncertainty_map.json
Mixed_medium_19,PC-GATE,PCGATE,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.7842122976112219,0.7885592597294638,0.8470846903276443,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_19/PCGATE_Analysis/1_Final_Results/pc_pcgate_audit/final_aggregated_uncertainty_map.json
Mixed_medium_20,CommonNeighbors,CommonNeighbors,0.8285714285714286,0.9666666666666667,0.8923076923076922,0.7436600886462648,0.7325208023040561,0.8534539679837397,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_20/CommonNeighbors_Analysis/findings.json
Mixed_medium_20,Peter-Clark,Peter-Clark,0.8285714285714286,0.9666666666666667,0.8923076923076922,0.912121315987747,0.7134286212326993,0.7748142409552166,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_20/Peter-Clark_Analysis/findings.json
Mixed_medium_20,GAT,GAT,0.8285714285714286,0.9666666666666667,0.8923076923076922,0.8731007743096846,0.75746672125372,0.8540380122919907,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_20/GAT_Analysis/findings.json
Mixed_medium_20,CDHC,CDHC,0.45714285714285713,0.5333333333333333,0.4923076923076923,0.47584518939393944,0.8430759170078563,0.8430759170078563,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_20/CDHC_Analysis/findings.json
Mixed_medium_20,IF-PDAG,IF-PDAG,0.6857142857142857,0.8,0.7384615384615385,0.7666666666666667,0.8626199664389336,0.9338552717828114,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_20/IF-PDAG_Analysis/findings.json
Mixed_medium_20,VGAE,VGAE,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.7917997142263979,0.70009303801337,0.7919558307438963,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_20/VGAE_Analysis/findings.json
Mixed_medium_20,GATE,GATE,0.8285714285714286,0.9666666666666667,0.8923076923076922,0.926519951838147,0.7175400737265237,0.8981189918757814,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_20/GATE_Analysis/findings.json
Mixed_medium_20,DistMult,DistMult,0.8285714285714286,0.9666666666666667,0.8923076923076922,0.8872760863008504,0.6165994446389361,0.7128267273818419,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_20/DistMult_Analysis/findings.json
Mixed_medium_20,NOTEARS,NOTEARS,0.8285714285714286,0.9666666666666667,0.8923076923076922,0.7357373401541455,0.5859929498491885,0.7837349739632447,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_20/NOTEARS_Analysis/findings.json
Mixed_medium_20,GES,GES,0.8571428571428571,1.0,0.923076923076923,0.9181478607633913,0.42761602793501025,0.6283315868137361,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_20/GES_Analysis/findings.json
Mixed_medium_20,GOLEM,GOLEM,0.8285714285714286,0.9666666666666667,0.8923076923076922,0.8805990282994521,0.8076729939455273,0.8164077015276414,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_20/GOLEM_Analysis/findings.json
Mixed_medium_20,PC-VGAE,PCVGAE,1,0.9666666666666667,0.983050847457627,0.9297500541142075,0.6379531960795324,0.8099287058417556,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_20/PCVGAE_Analysis/1_Final_Results/pc_pcvgae_audit/final_aggregated_uncertainty_map.json
Mixed_medium_20,PC-GATE,PCGATE,1,0.9666666666666667,0.983050847457627,0.9333333333333333,0.708447181285427,0.854199653192332,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_20/PCGATE_Analysis/1_Final_Results/pc_pcgate_audit/final_aggregated_uncertainty_map.json
Mixed_medium_21,CommonNeighbors,CommonNeighbors,0.7142857142857143,0.8620689655172413,0.7812500000000001,0.7553468273191913,0.5713355498337382,0.7288863087388259,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_21/CommonNeighbors_Analysis/findings.json
Mixed_medium_21,Peter-Clark,Peter-Clark,0.7142857142857143,0.8620689655172413,0.7812500000000001,0.8261991503472117,0.7346089692300664,0.8147113805052876,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_21/Peter-Clark_Analysis/findings.json
Mixed_medium_21,GAT,GAT,0.7142857142857143,0.8620689655172413,0.7812500000000001,0.627929904277542,0.611037332151319,0.7827046899437284,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_21/GAT_Analysis/findings.json
Mixed_medium_21,CDHC,CDHC,0.34285714285714286,0.41379310344827586,0.375,0.35783755690083,0.7703689102037632,0.7703689102037632,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_21/CDHC_Analysis/findings.json
Mixed_medium_21,IF-PDAG,IF-PDAG,0.37142857142857144,0.4482758620689655,0.40625,0.4482758620689655,0.8854598815714875,0.8854598815714875,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_21/IF-PDAG_Analysis/findings.json
Mixed_medium_21,VGAE,VGAE,0.6857142857142857,0.8275862068965517,0.75,0.4272725425692462,0.38436436939762336,0.5842474324151158,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_21/VGAE_Analysis/findings.json
Mixed_medium_21,GATE,GATE,0.8285714285714286,1.0,0.90625,0.8952335267236521,0.6899067693863984,0.8205626353543128,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_21/GATE_Analysis/findings.json
Mixed_medium_21,DistMult,DistMult,0.7428571428571429,0.896551724137931,0.8125,0.8521172504657796,0.7291211945143276,0.8803953245822207,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_21/DistMult_Analysis/findings.json
Mixed_medium_21,NOTEARS,NOTEARS,0.6571428571428571,0.7931034482758621,0.71875,0.4563339009438378,0.5818033399169976,0.7225410261950961,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_21/NOTEARS_Analysis/findings.json
Mixed_medium_21,GES,GES,0.6,0.7241379310344828,0.65625,0.5562623201197038,0.39126011688924156,0.575080119609663,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_21/GES_Analysis/findings.json
Mixed_medium_21,GOLEM,GOLEM,0.5714285714285714,0.6896551724137931,0.625,0.523031887872419,0.764443832011602,0.8649026768565015,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_21/GOLEM_Analysis/findings.json
Mixed_medium_21,PC-VGAE,PCVGAE,0.9615384615384616,0.8620689655172413,0.9090909090909091,0.8586254853265557,0.7070628286907291,0.8786098502965696,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_21/PCVGAE_Analysis/1_Final_Results/pc_pcvgae_audit/final_aggregated_uncertainty_map.json
Mixed_medium_21,PC-GATE,PCGATE,0.9615384615384616,0.8620689655172413,0.9090909090909091,0.8394275671108293,0.6460283853609646,0.8772216549628242,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_21/PCGATE_Analysis/1_Final_Results/pc_pcgate_audit/final_aggregated_uncertainty_map.json
Mixed_medium_22,CommonNeighbors,CommonNeighbors,0.6,0.875,0.711864406779661,0.7488576990345743,0.7720482544742336,0.8557312297873987,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_22/CommonNeighbors_Analysis/findings.json
Mixed_medium_22,Peter-Clark,Peter-Clark,0.6285714285714286,0.9166666666666666,0.7457627118644068,0.8041122397776697,0.6458614195643846,0.6853366756382714,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_22/Peter-Clark_Analysis/findings.json
Mixed_medium_22,GAT,GAT,0.5428571428571428,0.7916666666666666,0.6440677966101694,0.45131264939982507,0.44187221243140334,0.6342338263760837,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_22/GAT_Analysis/findings.json
Mixed_medium_22,CDHC,CDHC,0.5142857142857142,0.75,0.6101694915254237,0.6418141609105763,0.7215860175477895,0.7862943563893489,strict,0,seek_data_v3_deep_enhanced/results/mediumcase/Mixed/Mixed_medium_22/CDHC_Analysis/findings.json
